x,CausalPFN,S-Learner,T-Learner,X-Learner,DR-Learner
0.011510416666666667,-0.0010110374054190813,0.0020690193628981886,0.0011670871289859422,0.0002652112271100405,-0.0001468298731203444
0.011562500000000002,-0.0010308035326022503,0.002057537568431495,0.001195166482486907,0.0003271764670890217,-0.0001125215857735974
0.011614583333333334,-0.0010505696597854185,0.0020460557739648013,0.0012225349662789871,0.000367202139287945,-0.0001274479185802991
0.011666666666666667,-0.0010149906308557152,0.0018964596402610686,0.001108682073703935,0.00040599625234228573,-0.00014237425138700053
0.01171875,-0.0010345096814490943,0.0019240207013473721,0.0011364425012145188,0.00044361478621316206,-0.00015730058419370226
0.011770833333333335,-0.0009759525296689569,0.0019117515838315336,0.0011210200414864166,0.0005063123426646225,-0.00017222691700040425
0.011822916666666667,-0.000995471580262336,0.0018994824663156956,0.0011055975817583145,0.0004909336967425662,-0.00013804777810969585
0.011875,-0.0010149906308557152,0.0017539653913487168,0.001168251324403729,0.0004755550508205098,-7.468158487901574e-05
0.011927083333333335,-0.0011219839452194227,0.0018188456158562867,0.0010559330296613396,0.0005127392394678701,-8.939159402185247e-05
0.011979166666666667,-0.001085449642753767,0.001883725840363857,0.0010846007389959588,0.0005756663279480176,-5.5768715981083055e-05
0.01203125,-0.0010273685653783458,0.0019128669581511555,0.0010686092276664433,0.0006119796450747696,7.807620237351767e-06
0.012083333333333335,-0.000991473702429957,0.0018998542577555694,0.0010967847476279706,0.0004627995184169318,-6.692245917730244e-06
0.012135416666666668,-0.0010112279223075938,0.0018868415573599832,0.0010809836114333304,0.00031788168109217436,2.6391955731892883e-05
0.0121875,-0.0010309821421852308,0.0019155408006981936,0.00106518247523869,0.0003011510662978493,1.2096313043784204e-05
0.012239583333333335,-0.001050736362062867,0.0019434643888110467,0.0010493813390440498,0.00028442045150352426,-2.1993296443244765e-06
0.012291666666666668,-0.0009924143795669877,0.0019308033830207475,0.0010335802028494095,0.00026768983670919975,-0.00014747727114997546
0.01234375,-0.0009340923970711075,0.001958151155527795,0.0010177790666547693,0.00032903542428839124,-8.458255257130922e-05
0.012395833333333333,-0.0008978763272954404,0.001818353660541109,0.0010800541328336458,0.0003123048094940662,-5.0268239884319115e-05
0.012447916666666668,-0.000839319175515303,0.0016821872693203112,0.001108682073703935,0.00016714905296865521,-6.524175814773338e-05
0.0125,-0.000858838226108682,0.0017460677985350061,0.0010930668332292317,0.0002082032063293773,-3.165251447575008e-05
0.012552083333333333,-0.0008783572767020612,0.001809948327749702,0.0010774515927545285,0.00019085293913526257,-4.642368789776647e-05
0.012604166666666668,-0.0008423044420766433,0.001839795640545172,0.001061836352279825,0.00023101999606410387,1.6881341053733415e-05
0.01265625,-0.0008615938567806888,0.0018257819631960792,0.0011242973141786382,0.00027010145685973295,2.110167631716746e-06
0.012708333333333334,-0.0008028070691112172,0.0018117682858469865,0.001108682073703935,0.00030814074536747855,-1.2661005790299922e-05
0.012760416666666668,-0.0007440202814417461,0.001797754608497894,0.0010930668332292317,0.00029148448886112856,2.0820320632937675e-05
0.012812500000000001,-0.000708132998271429,0.0016623312961044914,0.0010774515927545287,0.0001540977678424668,6.246096189881468e-06
